DateTime,Temperature,Pole1A,Pole1B,Pole2A,Pole2B,Pole3A,Pole3B,Pole4A,Pole4B,Pole5A,Pole5B,Pole6A,Pole6B,StockPole,PowerConsumption(kW-min),HTTP-ERR,HOST-IP
02/02/2020-12:38:40,32.1116,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:42:39,32.1116,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:45:15,32.3366,False,False,False,False,False,False,False,False,False,False,False,True,True,1.0,False,-Heater2A
02/02/2020-12:45:17,32.225,False,False,False,False,False,False,False,False,True,False,False,True,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:46:17,32.0,False,False,False,False,False,False,False,True,True,False,False,True,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:47:02,31.8884,False,False,False,False,False,False,True,True,True,False,False,True,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:47:17,32.0,False,False,False,False,True,False,True,True,True,False,False,True,True,3.0,False,-Heater2A
02/02/2020-12:47:19,32.0,False,False,False,True,True,False,True,True,True,False,False,True,True,3.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:48:17,31.6634,False,False,True,True,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:49:17,31.4384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:50:17,31.55,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:51:18,31.4384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:52:17,31.325,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:53:17,31.4384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:55:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:56:01,31.4384,False,False,False,False,False,False,False,False,True,False,False,True,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:57:01,31.4384,False,False,False,False,False,False,False,True,True,False,False,True,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:58:01,31.325,False,False,False,False,False,False,True,True,True,False,False,True,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-12:59:01,31.325,False,False,False,False,True,False,True,True,True,False,False,True,True,2.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:00:01,31.1,False,False,False,True,True,False,True,True,True,False,False,True,True,3.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:01:01,30.9884,False,False,True,True,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:02:01,30.875,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:03:01,30.9884,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:04:00,30.7634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:05:01,30.5384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:06:01,30.65,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:07:01,30.875,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:08:01,30.7634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:09:01,30.9884,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:10:01,30.875,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:11:01,30.7634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:12:00,30.875,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:13:01,30.7634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:14:01,30.875,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:15:01,30.9884,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:16:01,31.325,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:17:00,31.6634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:18:01,31.8884,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:19:01,31.8884,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:20:01,32.225,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:21:01,32.7866,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:22:00,32.9,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:23:01,33.2366,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:24:01,33.575,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:25:01,33.6866,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:26:01,33.8,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:27:00,33.6866,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:28:01,33.575,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:29:01,33.6866,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:30:01,33.8,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:31:01,33.6866,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:32:00,33.575,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:33:01,33.6866,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:34:01,32.3366,False,True,True,True,True,False,True,True,True,False,False,False,True,3.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:35:01,31.8884,False,True,True,True,True,False,True,True,True,False,False,False,True,3.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:36:01,32.5616,False,True,True,True,True,False,True,True,True,False,False,False,True,3.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:37:01,33.125,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:38:01,33.6866,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:39:01,33.6866,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:40:01,33.575,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:41:01,33.9116,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:42:00,34.1366,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:43:01,34.1366,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:44:01,34.1366,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:45:01,34.025,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:46:01,33.575,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:47:01,33.35,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:48:01,33.35,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:49:01,32.9,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:50:01,32.5616,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:51:01,32.675,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:53:01,31.8884,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:54:01,32.0,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:55:01,32.0,False,True,True,True,True,False,False,False,False,False,False,False,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:56:00,31.8884,False,True,True,True,True,False,False,False,False,False,False,False,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:57:01,31.6634,False,True,True,True,True,False,False,False,False,False,False,False,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:58:01,31.6634,False,True,True,True,True,False,False,False,False,False,False,False,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-13:59:00,31.55,False,True,True,True,True,False,False,False,False,False,False,False,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:00:01,31.775,False,True,True,True,True,False,False,False,False,False,False,False,True,2.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:01:01,31.6634,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:02:01,31.6634,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:03:01,31.2134,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:04:01,31.325,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:05:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:06:00,31.4384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:07:01,31.6634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:08:01,31.6634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:09:01,31.775,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:10:01,31.775,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:11:01,31.6634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:12:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:13:01,31.55,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:14:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:15:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:16:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:17:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:18:01,31.4384,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:19:01,31.325,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:20:01,31.4384,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:21:01,31.6634,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:22:01,31.55,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:23:01,31.775,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:24:01,31.775,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:25:01,31.6634,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:26:01,31.4384,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:27:01,31.55,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:28:01,31.6634,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:29:01,31.775,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:30:01,31.775,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:31:01,31.775,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:32:01,31.6634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:33:01,31.6634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
02/02/2020-14:34:01,31.325,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater3B-Heater4A-Heater5B-Heater6A
